station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,,,
40940,Halsted/63rd,4/1/2019,544.1,282.5,206.3,"13,925",,,
40290,Ashland/63rd,4/1/2019,"1,002.10",562,390.3,"25,855",,,
41290,Kimball,4/1/2019,"3,958.90","2,387","1,529.50","102,762",,,
41180,Kedzie-Brown,4/1/2019,"1,995.40","1,285.50",923.8,"52,735",,,
40870,Francisco,4/1/2019,"1,654.20",779.5,514,"41,566",,,
41010,Rockwell,4/1/2019,"1,807",754.8,526.3,"44,877",,,
41480,Western-Brown,4/1/2019,"3,976.80","2,322","1,544.50","102,956",,,
40090,Damen-Brown,4/1/2019,"2,808.60","1,327.50",858.5,"70,533",,,
41500,Montrose-Brown,4/1/2019,"2,568.60","1,306.80",883,"65,268",,,
41460,Irving Park-Brown,4/1/2019,"3,186","1,447",911.3,"79,526",,,
41440,Addison-Brown,4/1/2019,"2,474.70",988.8,613.3,"60,851",,,
41310,Paulina,4/1/2019,"2,757.50","1,363.30",858,"69,550",,,
40360,Southport,4/1/2019,"3,554","1,975.80","1,296.50","91,278",,,
41210,Wellington,4/1/2019,"3,162.50","1,199.80",764.3,"77,430",,,
40530,Diversey,4/1/2019,"5,430.90","2,426.50","1,518.80","135,260",,,
40660,Armitage,4/1/2019,"4,066","1,979.30","1,309.80","102,608",,,
40800,Sedgwick,4/1/2019,"3,606","1,809.80","1,363.80","92,025",,,
40710,Chicago/Franklin,4/1/2019,"6,872.90","2,455.30","1,606","167,448",,,
40460,Merchandise Mart,4/1/2019,"8,275.60","1,945.80","1,200.30","194,647",,,
40930,Midway Airport,4/1/2019,"8,283.20","3,533.30","3,029.50","208,482",,,
40960,Pulaski-Orange,4/1/2019,"4,919.20","1,943","1,264","121,051",,,
41150,Kedzie-Midway,4/1/2019,"3,366.60","1,602","1,039.30","84,631",,,
40310,Western-Orange,4/1/2019,"3,595.20","1,694","1,162","90,518",,,
40120,35th/Archer,4/1/2019,"2,995.10","1,361",899.5,"74,935",,,
41060,Ashland-Orange,4/1/2019,"1,513.40",799,577.8,"38,802",,,
41130,Halsted-Orange,4/1/2019,"2,735.20","1,110.50",688,"67,369",,,
40730,Washington/Wells,4/1/2019,"8,163.10","1,090",770,"187,029",,,
40040,Quincy/Wells,4/1/2019,"8,119.80","1,401","1,110.30","188,680",,,
40160,LaSalle/Van Buren,4/1/2019,"3,069.20",440.5,312,"70,532",,,
40850,Library,4/1/2019,"3,749.50","1,571.30",990.3,"92,735",,,
40680,Adams/Wabash,4/1/2019,"7,388.10","2,755.80","1,850.80","180,964",,,
41700,Washington/Wabash,4/1/2019,"10,111","4,964.80","3,139.80","254,861",,,
40260,State/Lake,4/1/2019,"12,253.70","6,246","4,184","311,301",,,
40380,Clark/Lake,4/1/2019,"20,612.50","5,274","4,113","491,023",,,
40900,Howard,5/1/2019,"5,362.70","3,615.80","2,777.40","146,330",,,
41190,Jarvis,5/1/2019,"1,473.40","1,191.30",903.2,"41,696",,,
40100,Morse,5/1/2019,"4,353","3,039.80","2,258","119,216",,,
41300,Loyola,5/1/2019,"4,480","3,465","2,453.80","124,690",,,
40760,Granville,5/1/2019,"3,561.20","2,501.50","1,822.20","97,463",,,
40880,Thorndale,5/1/2019,"3,048.50","1,869","1,378.40","81,435",,,
41380,Bryn Mawr,5/1/2019,"4,595","3,018.30","2,157","123,947",,,
40340,Berwyn,5/1/2019,"3,180.90","2,146","1,648.60","86,806",,,
41200,Argyle,5/1/2019,"2,973.80","2,323.80","1,753.60","83,486",,,
40770,Lawrence,5/1/2019,"3,150.10","2,448.30","1,589.20","87,041",,,
40540,Wilson,5/1/2019,"6,359.30","4,190.50","2,773.80","170,536",,,
40080,Sheridan,5/1/2019,"4,896.70","3,070","2,173.40","130,874",,,
41420,Addison-North Main,5/1/2019,"8,916.70","9,704.80","7,195.40","270,963",,,
41320,Belmont-North Main,5/1/2019,"11,999.40","9,097","6,523","332,989",,,
41220,Fullerton,5/1/2019,"13,406.40","7,669.80","5,362.60","352,432",,,
40650,North/Clybourn,5/1/2019,"5,539.30","4,361.50","3,201","155,315",,,
40630,Clark/Division,5/1/2019,"7,795","5,745.30","4,338.20","216,161",,,
41450,Chicago/State,5/1/2019,"13,327.80","10,246.80","7,740.40","372,901",,,
40330,Grand/State,5/1/2019,"11,471.70","10,227.80","8,031.20","333,445",,,
41660,Lake/State,5/1/2019,"20,873.70","12,192.50","8,722.20","551,602",,,
41090,Monroe/State,5/1/2019,"10,136.30","4,124.30","2,910.40","254,048",,,
40560,Jackson/State,5/1/2019,"9,377.60","3,477.30","2,407.40","232,253",,,
41490,Harrison,5/1/2019,"3,708","2,837.30","2,023","103,040",,,
41400,Roosevelt,5/1/2019,"10,424","8,987.30","6,477","297,662",,,
41000,Cermak-Chinatown,5/1/2019,"4,230.50","4,721","3,644.80","130,179",,,
40190,Sox-35th-Dan Ryan,5/1/2019,"4,698","4,070.80","3,392.80","136,602",,,
41230,47th-Dan Ryan,5/1/2019,"2,764","1,986.30","1,503","76,269",,,
41170,Garfield-Dan Ryan,5/1/2019,"3,023.80","2,442.30","1,663.20","84,608",,,
40910,63rd-Dan Ryan,5/1/2019,"2,999.60","2,145.80","1,706.80","83,109",,,
40990,69th,5/1/2019,"4,568.50","3,397.30","2,548","126,835",,,
40240,79th,5/1/2019,"6,316.30","4,524.50","3,553.80","174,825",,,
41430,87th,5/1/2019,"3,847.20","2,772.80","2,114.60","106,303",,,
40450,95th/Dan Ryan,5/1/2019,"9,372.30","5,806.50","4,422.20","251,527",,,
41050,Linden,5/1/2019,"1,071.60",689,521.8,"28,941",,,
41250,Central-Evanston,5/1/2019,748.4,372.3,256.6,"19,237",,,
40400,Noyes,5/1/2019,964.2,563.8,384,"25,387",,,
40520,Foster,5/1/2019,890.7,539,340.8,"23,456",,,
40050,Davis,5/1/2019,"3,619.20","2,412","1,713.80","97,840",,,
40690,Dempster,5/1/2019,833.6,593.8,448.6,"22,958",,,
40270,Main,5/1/2019,"1,166.90",780.5,502.6,"31,307",,,
40840,South Boulevard,5/1/2019,778.3,364.5,261.2,"19,886",,,
40140,Dempster-Skokie,5/1/2019,"1,898.10","1,227",898.4,"51,158",,,
41680,Oakton-Skokie,5/1/2019,946.1,376.8,247.6,"23,559",,,
40890,O'Hare Airport,5/1/2019,"12,529.50","9,801.30","10,926","369,485",,,
40820,Rosemont,5/1/2019,"6,285","3,831.30","2,978","168,484",,,
40230,Cumberland,5/1/2019,"4,326.60","1,839.80","1,293.40","109,012",,,
40750,Harlem-O'Hare,5/1/2019,"2,967.90","1,264",928,"74,990",,,
41280,Jefferson Park,5/1/2019,"6,335.80","3,697.50","2,069.40","164,524",,,
41330,Montrose-O'Hare,5/1/2019,"2,620","1,263.80",869,"67,040",,,
40550,Irving Park-O'Hare,5/1/2019,"4,372.30","2,248.30","1,685.40","113,610",,,
41240,Addison-O'Hare,5/1/2019,"3,165.50","1,414.30",973,"80,163",,,
40060,Belmont-O'Hare,5/1/2019,"4,938.60","2,621.50","1,946.80","128,869",,,
41020,Logan Square,5/1/2019,"7,554.50","3,996.50","2,940.60","196,887",,,
40570,California/Milwaukee,5/1/2019,"5,476.40","2,931","1,925.60","141,833",,,
40670,Western/Milwaukee,5/1/2019,"5,688.40","2,538.80","1,802.60","144,313",,,
40590,Damen/Milwaukee,5/1/2019,"6,307.30","4,040.30","2,815","168,996",,,
40320,Division/Milwaukee,5/1/2019,"6,498.90","3,082.30","2,222.80","166,418",,,
41410,Chicago/Milwaukee,5/1/2019,"4,173","1,701.80","1,244.20","104,833",,,
40490,Grand/Milwaukee,5/1/2019,"3,042.10","1,620","1,282.80","79,820",,,
40370,Washington/Dearborn,5/1/2019,"13,940.80","6,586.30","5,099.80","358,542",,,
40790,Monroe/Dearborn,5/1/2019,"8,383.70","2,115.50","1,641.20","201,110",,,
40070,Jackson/Dearborn,5/1/2019,"7,029.20","2,553.30","1,899.40","174,352",,,
41340,LaSalle,5/1/2019,"2,913.70","1,147.30",928.6,"73,333",,,
40430,Clinton-Forest Park,5/1/2019,"3,293",969.5,934,"80,994",,,
40350,UIC-Halsted,5/1/2019,"4,482","1,698.80","1,296.80","111,884",,,
40470,Racine,5/1/2019,"2,383.40",920.8,658.8,"59,411",,,
40810,Medical Center,5/1/2019,"2,614",769.8,561.2,"63,394",,,
40220,Western-Forest Park,5/1/2019,"1,697.20",960,680.6,"44,582",,,
40250,Kedzie-Homan-Forest Park,5/1/2019,"1,806.60","1,158.50",897.6,"48,868",,,
40920,Pulaski-Forest Park,5/1/2019,"1,780.80","1,379","1,147.40","50,430",,,
40970,Cicero-Forest Park,5/1/2019,"1,295.50",894.5,648.2,"35,321",,,
40010,Austin-Forest Park,5/1/2019,"1,908.80",805.5,584.2,"48,136",,,
40180,Oak Park-Forest Park,5/1/2019,"1,820.50",532.8,383.4,"44,099",,,
40980,Harlem-Forest Park,5/1/2019,"1,172.60",558.3,354.8,"29,804",,,
40390,Forest Park,5/1/2019,"3,180.30","1,346.30","1,058.40","80,644",,,
41030,Polk,5/1/2019,"3,061.40",668.8,471.8,"72,384",,,
40830,18th,5/1/2019,"1,824","1,388.80",936.6,"50,367",,,
40210,Damen-Cermak,5/1/2019,"1,584",838.3,589.8,"41,150",,,
40740,Western-Cermak,5/1/2019,"1,126.50",642.8,474.4,"29,727",,,
40440,California-Cermak,5/1/2019,"1,401.40",810.5,583,"36,988",,,
41040,Kedzie-Cermak,5/1/2019,"1,051.30",635.3,483,"28,085",,,
40780,Central Park,5/1/2019,"1,110.70",656,471.4,"29,417",,,
40150,Pulaski-Cermak,5/1/2019,"1,093",660.3,509.4,"29,233",,,
40600,Kostner,5/1/2019,492.5,273.3,206.6,"12,961",,,
40420,Cicero-Cermak,5/1/2019,"1,210.40",841,620.2,"33,094",,,
40580,54th/Cermak,5/1/2019,"2,201.10","1,147.50",797.6,"57,002",,,
40020,Harlem-Lake,5/1/2019,"3,670.50","2,050.30","1,451.20","96,208",,,
41350,Oak Park-Lake,5/1/2019,"1,673.60",796.5,524.6,"42,629",,,
40610,Ridgeland,5/1/2019,"1,421.60",504.8,315.8,"34,874",,,
41260,Austin-Lake,5/1/2019,"1,768.80",942.3,663,"45,997",,,
40280,Central-Lake,5/1/2019,"1,930.70","1,255.50",916.8,"52,082",,,
40700,Laramie,5/1/2019,"1,167.80",739.5,542.8,"31,363",,,
40480,Cicero-Lake,5/1/2019,"1,248.40",805.3,594.4,"33,658",,,
40030,Pulaski-Lake,5/1/2019,"1,600.30","1,149.30",863.4,"44,120",,,
41670,Conservatory,5/1/2019,899.5,694.3,492.6,"25,028",,,
41070,Kedzie-Lake,5/1/2019,"1,461.50",810,601,"38,399",,,
41360,California-Lake,5/1/2019,"1,087.50",529.8,388.4,"27,985",,,
40170,Ashland-Lake,5/1/2019,"2,522.70","1,263.30",732.8,"64,216",,,
41510,Morgan-Lake,5/1/2019,"3,793.30","2,232","1,579.40","100,278",,,
41160,Clinton-Lake,5/1/2019,"4,543.50","1,321",936.8,"109,926",,,
41690,Cermak-McCormick Place,5/1/2019,"1,941.30","1,141.30",815.2,"51,350",,,
41120,35-Bronzeville-IIT,5/1/2019,"1,559.90",779.3,528.8,"40,079",,,
40300,Indiana,5/1/2019,821,378.5,297.6,"21,063",,,
41270,43rd,5/1/2019,977.6,480.5,351.2,"25,185",,,
41080,47th-South Elevated,5/1/2019,"1,058.40",561,423.4,"27,646",,,
40130,51st,5/1/2019,940.7,534.5,380.4,"24,736",,,
40510,Garfield-South Elevated,5/1/2019,"1,092.20",657.5,456.4,"28,940",,,
41140,King Drive,5/1/2019,470,281,221.4,"12,570",,,
40720,East 63rd-Cottage Grove,5/1/2019,"1,019.90",577.5,449.4,"26,995",,,
40940,Halsted/63rd,5/1/2019,535.7,290,218.4,"14,038",,,
40290,Ashland/63rd,5/1/2019,"1,054.60",600,453,"27,866",,,
41290,Kimball,5/1/2019,"4,049.50","2,459.50","1,678.20","107,317",,,
41180,Kedzie-Brown,5/1/2019,"2,070.60","1,405",980.6,"56,077",,,
40870,Francisco,5/1/2019,"1,734.30",888,615.8,"44,785",,,
41010,Rockwell,5/1/2019,"1,883.20",855.3,619.6,"47,950",,,
41480,Western-Brown,5/1/2019,"3,829.80","2,483.50","1,648.40","102,432",,,
40090,Damen-Brown,5/1/2019,"2,952.20","1,407",936.6,"75,260",,,
41500,Montrose-Brown,5/1/2019,"2,676.30","1,410",926.2,"69,149",,,
41460,Irving Park-Brown,5/1/2019,"3,303.50","1,692.80","1,043","84,663",,,
41440,Addison-Brown,5/1/2019,"2,695.70","1,058.80",714.6,"67,114",,,
41310,Paulina,5/1/2019,"2,886.10","1,493.50","1,004.20","74,490",,,
40360,Southport,5/1/2019,"3,628.30","2,190.30","1,512.20","96,144",,,
41210,Wellington,5/1/2019,"3,157.90","1,305",852.4,"78,956",,,
40530,Diversey,5/1/2019,"5,630.10","2,616","1,771.60","143,185",,,
40660,Armitage,5/1/2019,"4,500","2,261.80","1,513","115,613",,,
40800,Sedgwick,5/1/2019,"3,889.50","2,213.30","1,556","102,201",,,
40710,Chicago/Franklin,5/1/2019,"6,974.50","2,710.30","1,753.80","173,048",,,
40460,Merchandise Mart,5/1/2019,"8,386.80","1,854","1,225","198,050",,,
40930,Midway Airport,5/1/2019,"8,498.80","4,203.50","3,598","221,777",,,
40960,Pulaski-Orange,5/1/2019,"5,106.60","2,254.80","1,556","129,145",,,
41150,Kedzie-Midway,5/1/2019,"3,450.20","1,711","1,219.20","88,844",,,
40310,Western-Orange,5/1/2019,"3,670.40","1,835.80","1,358","94,882",,,
40120,35th/Archer,5/1/2019,"3,097.40","1,519.80","1,072.60","79,585",,,
41060,Ashland-Orange,5/1/2019,"1,597.70",916.8,628.8,"41,961",,,
41130,Halsted-Orange,5/1/2019,"2,477","1,103",821.2,"63,011",,,
40730,Washington/Wells,5/1/2019,"8,397.50","1,243.50",878.8,"194,112",,,
40040,Quincy/Wells,5/1/2019,"8,206","1,545","1,321.60","193,320",,,
40160,LaSalle/Van Buren,5/1/2019,"3,121.90",494.5,360.8,"72,463",,,
40850,Library,5/1/2019,"3,669.20","1,789.80","1,172.80","93,746",,,
40680,Adams/Wabash,5/1/2019,"7,393.50","3,086.50","2,126.40","185,635",,,
41700,Washington/Wabash,5/1/2019,"10,247.60","5,627.30","3,685.80","266,386",,,
40260,State/Lake,5/1/2019,"12,341.50","7,270.50","5,125.80","326,223",,,
40380,Clark/Lake,5/1/2019,"21,279.80","5,927.50","4,783.80","515,785",,,
40900,Howard,6/1/2019,"5,413.50","3,746.20","3,136","142,680",,,
41190,Jarvis,6/1/2019,"1,504.50","1,309.40","1,082","42,046",,,
40100,Morse,6/1/2019,"4,382.40","3,274.60","2,849","118,266",,,
41300,Loyola,6/1/2019,"4,613.70","3,483.80","2,801","123,697",,,
40760,Granville,6/1/2019,"3,505.10","2,515.20","2,098.80","93,171",,,
40880,Thorndale,6/1/2019,"2,955.20","2,048.40","1,665.20","77,671",,,
41380,Bryn Mawr,6/1/2019,"3,830","2,992","2,284.60","102,983",,,
40340,Berwyn,6/1/2019,"3,230.10","2,527.40","2,060.80","87,543",,,
41200,Argyle,6/1/2019,"3,040","2,430.40","2,091.80","83,411",,,
40770,Lawrence,6/1/2019,"3,001.60","2,482","1,842.80","81,655",,,
40540,Wilson,6/1/2019,"6,464","4,318","3,917.80","170,459",,,
40080,Sheridan,6/1/2019,"4,958.10","3,457","3,793","135,411",,,
41420,Addison-North Main,6/1/2019,"11,856.80","11,123","9,798.40","341,742",,,
41320,Belmont-North Main,6/1/2019,"12,103.20","9,535.40","10,590.40","342,692",,,
41220,Fullerton,6/1/2019,"11,518.10","7,202.40","6,122.20","296,985",,,
40650,North/Clybourn,6/1/2019,"5,314","4,144","3,472.60","144,363",,,
40630,Clark/Division,6/1/2019,"7,981.50","6,629.20","5,025","217,901",,,
41450,Chicago/State,6/1/2019,"14,706.60","11,077.40","8,456.20","391,799",,,
40330,Grand/State,6/1/2019,"12,837","11,317.40","8,596.60","356,310",,,
41660,Lake/State,6/1/2019,"22,171.80","12,536.20","10,271.40","557,473",,,
41090,Monroe/State,6/1/2019,"10,360.10","4,375.40","3,279.20","245,475",,,
40560,Jackson/State,6/1/2019,"8,141.50","3,592.20","2,993.40","195,757",,,
41490,Harrison,6/1/2019,"3,541.20","3,147.80","2,443","98,777",,,
41400,Roosevelt,6/1/2019,"11,449.40","8,983.20","7,115.80","309,482",,,
41000,Cermak-Chinatown,6/1/2019,"4,380.30","5,019.20","3,991.80","132,660",,,
40190,Sox-35th-Dan Ryan,6/1/2019,"4,683.40","4,720.20","3,970.40","137,121",,,
41230,47th-Dan Ryan,6/1/2019,"2,733.50","2,062","1,716.20","73,560",,,
41170,Garfield-Dan Ryan,6/1/2019,"3,036.50","2,464.80","1,877.80","82,443",,,
40910,63rd-Dan Ryan,6/1/2019,"2,938.60","2,189.60","1,812.20","78,781",,,
40990,69th,6/1/2019,"4,352.80","3,429.80","2,656.20","117,486",,,
40240,79th,6/1/2019,"6,318.80","4,488.80","3,827.60","167,957",,,
41430,87th,6/1/2019,"3,814.50","2,841.40","2,330","102,146",,,
40450,95th/Dan Ryan,6/1/2019,"9,202.50","5,838.40","4,901.40","237,748",,,
41050,Linden,6/1/2019,"1,197.60",769.2,642.6,"31,010",,,
41250,Central-Evanston,6/1/2019,838.5,433.8,304.6,"20,461",,,
40400,Noyes,6/1/2019,969.2,462.6,414,"23,766",,,
40520,Foster,6/1/2019,911.2,500.8,398.4,"22,719",,,
40050,Davis,6/1/2019,"3,699.50","2,410.20","1,846.80","95,275",,,
40690,Dempster,6/1/2019,877.5,638.8,522.8,"23,357",,,
40270,Main,6/1/2019,"1,198.90",825.8,655,"31,381",,,
40840,South Boulevard,6/1/2019,801.4,397.8,307.4,"19,554",,,
40140,Dempster-Skokie,6/1/2019,"2,162","1,199.60","1,140","54,937",,,
41680,Oakton-Skokie,6/1/2019,977.7,432,342,"23,424",,,
40890,O'Hare Airport,6/1/2019,"11,279.70","8,465.60","9,409.60","314,970",,,
40820,Rosemont,6/1/2019,"6,695.40","4,211.80","3,276.60","171,350",,,
40230,Cumberland,6/1/2019,"4,563.80","2,085.60","1,659.20","110,000",,,
40750,Harlem-O'Hare,6/1/2019,"2,957","1,315",973.6,"70,582",,,
41280,Jefferson Park,6/1/2019,"6,466","3,472","2,555.80","159,458",,,
41330,Montrose-O'Hare,6/1/2019,"2,446","1,165.60",902.6,"59,261",,,
40550,Irving Park-O'Hare,6/1/2019,"4,455.20","2,415","1,853.40","110,445",,,
41240,Addison-O'Hare,6/1/2019,"2,843.30","1,305",976.6,"68,274",,,
40060,Belmont-O'Hare,6/1/2019,"5,034.90","2,727","2,166","125,162",,,
41020,Logan Square,6/1/2019,"7,616.90","4,318","3,250.40","190,180",,,
40570,California/Milwaukee,6/1/2019,"5,878.90","3,053.80","2,326.40","144,479",,,
40670,Western/Milwaukee,6/1/2019,"5,662.90","2,667.40","2,017.40","136,682",,,
40590,Damen/Milwaukee,6/1/2019,"6,799.80","4,515.80","3,402","175,584",,,
40320,Division/Milwaukee,6/1/2019,"6,469","3,383.80","2,528.60","158,942",,,
41410,Chicago/Milwaukee,6/1/2019,"4,136.10","1,772","1,405.60","98,609",,,
40490,Grand/Milwaukee,6/1/2019,"3,193.70","1,793.60","1,482.60","80,254",,,
40370,Washington/Dearborn,6/1/2019,"14,874.90","7,072.60","6,026.40","362,993",,,
40790,Monroe/Dearborn,6/1/2019,"8,558","2,277.80","1,782.40","191,460",,,
40070,Jackson/Dearborn,6/1/2019,"6,889.20","2,805","2,246.40","163,041",,,
41340,LaSalle,6/1/2019,"2,888.20","1,265","1,048.80","69,332",,,
40430,Clinton-Forest Park,6/1/2019,"3,304.50","1,036.20",976,"76,151",,,
40350,UIC-Halsted,6/1/2019,"3,735.30","1,649.60","1,284","89,373",,,
40470,Racine,6/1/2019,"2,162","1,014.20",728,"51,950",,,
40810,Medical Center,6/1/2019,"2,567.60",857.8,694.4,"59,112",,,
40220,Western-Forest Park,6/1/2019,"1,618.40",971.2,784.4,"41,146",,,
40250,Kedzie-Homan-Forest Park,6/1/2019,"1,841.20","1,289","1,044.60","48,492",,,
40920,Pulaski-Forest Park,6/1/2019,"1,769.70","1,456.40","1,266.20","49,006",,,
40970,Cicero-Forest Park,6/1/2019,"1,315.50",964.4,730.2,"34,783",,,
40010,Austin-Forest Park,6/1/2019,"1,899.80",856,689.4,"45,723",,,
40180,Oak Park-Forest Park,6/1/2019,"1,827.30",634,483.4,"42,133",,,
40980,Harlem-Forest Park,6/1/2019,"1,198.40",647,433.4,"29,370",,,
40390,Forest Park,6/1/2019,"3,222.50","1,503.60","1,354.40","78,739",,,
41030,Polk,6/1/2019,"3,126.60",653,439.8,"67,996",,,
40830,18th,6/1/2019,"1,835.20","1,106.40",796.4,"46,218",,,
40210,Damen-Cermak,6/1/2019,"1,579.50",789.4,577.6,"38,425",,,
40740,Western-Cermak,6/1/2019,"1,111.40",627.4,432.2,"27,526",,,
40440,California-Cermak,6/1/2019,"1,437.70",990.2,816.8,"37,789",,,
41040,Kedzie-Cermak,6/1/2019,"1,069.80",669.6,498.4,"27,235",,,
40780,Central Park,6/1/2019,"1,149.40",645.4,493.2,"28,680",,,
40150,Pulaski-Cermak,6/1/2019,"1,094.10",693.6,504.2,"27,871",,,
40600,Kostner,6/1/2019,493.5,272.8,218.6,"12,326",,,
40420,Cicero-Cermak,6/1/2019,"1,244",828.8,658.4,"32,315",,,
40580,54th/Cermak,6/1/2019,"2,307.10","1,192.20",920.8,"56,707",,,
40020,Harlem-Lake,6/1/2019,"3,819.60","2,186","1,667.20","95,657",,,
41350,Oak Park-Lake,6/1/2019,"1,705.30",803,603.2,"41,136",,,
40610,Ridgeland,6/1/2019,"1,458.50",541.2,385.8,"33,804",,,
41260,Austin-Lake,6/1/2019,"1,816.30","1,010.60",723.8,"44,998",,,
40280,Central-Lake,6/1/2019,"1,948.50","1,256.60",984.4,"50,174",,,
40700,Laramie,6/1/2019,"1,126.70",754.2,567,"29,140",,,
40480,Cicero-Lake,6/1/2019,"1,243.50",810.2,664,"32,241",,,
40030,Pulaski-Lake,6/1/2019,"1,594.80","1,160.60",864.2,"42,019",,,
41670,Conservatory,6/1/2019,879.2,655.4,461,"23,165",,,
41070,Kedzie-Lake,6/1/2019,"1,374.90",838.4,599.6,"34,687",,,
41360,California-Lake,6/1/2019,"1,086",566.4,403.8,"26,570",,,
40170,Ashland-Lake,6/1/2019,"2,526.60","1,310",851.6,"61,339",,,
41510,Morgan-Lake,6/1/2019,"4,149.10","1,963.20","1,451.80","100,057",,,
41160,Clinton-Lake,6/1/2019,"4,748.90","2,459","1,177.20","113,158",,,
41690,Cermak-McCormick Place,6/1/2019,"1,888","1,485.80",977.6,"50,077",,,
41120,35-Bronzeville-IIT,6/1/2019,"1,231.10",772.2,573.2,"31,349",,,
40300,Indiana,6/1/2019,797.2,413.2,344.2,"19,730",,,
41270,43rd,6/1/2019,"1,003.70",517.8,409.6,"24,711",,,
41080,47th-South Elevated,6/1/2019,"1,075.60",656.8,465.6,"27,124",,,
40130,51st,6/1/2019,934.7,586.8,424.4,"23,750",,,
40510,Garfield-South Elevated,6/1/2019,"1,145.80",659.8,532.4,"28,877",,,
41140,King Drive,6/1/2019,478.1,263,218.4,"11,968",,,
40720,East 63rd-Cottage Grove,6/1/2019,"1,034.10",626.6,480.6,"26,218",,,
40940,Halsted/63rd,6/1/2019,529.3,275.6,220.8,"13,067",,,
40290,Ashland/63rd,6/1/2019,"1,024.90",591.2,447.2,"25,690",,,
41290,Kimball,6/1/2019,"4,045.10","2,526.80","1,865.20","102,861",,,
41180,Kedzie-Brown,6/1/2019,"2,092.60","1,402.40","1,090.20","54,315",,,
40870,Francisco,6/1/2019,"1,771.90",918.4,683.6,"43,447",,,
41010,Rockwell,6/1/2019,"1,911.70",875.2,677.6,"45,997",,,
41480,Western-Brown,6/1/2019,"4,151.30","2,547.20","2,007.80","105,800",,,
40090,Damen-Brown,6/1/2019,"2,897.20","1,479.60","1,058.40","70,633",,,
41500,Montrose-Brown,6/1/2019,"2,716.80","1,517","1,142.20","67,631",,,
41460,Irving Park-Brown,6/1/2019,"3,381","1,905.20","1,346.20","83,877",,,
41440,Addison-Brown,6/1/2019,"2,580.10","1,156.20",856.8,"61,666",,,
41310,Paulina,6/1/2019,"2,983.50","1,607.40","1,140.20","73,408",,,
40360,Southport,6/1/2019,"3,788.10","2,265","1,893.40","96,554",,,
41210,Wellington,6/1/2019,"3,123.30","1,376.60","1,769","78,193",,,
40530,Diversey,6/1/2019,"5,721.80","2,856.60","2,985","143,644",,,
40660,Armitage,6/1/2019,"4,414.20","2,343.60","1,763","108,816",,,
40800,Sedgwick,6/1/2019,"4,115","2,964.40","2,068.60","107,464",,,
